iter	Passed	Remaining
1604	15097	31935
1605	15107	31926
1606	15115	31914
1607	15123	31903
1608	15132	31892
1609	15142	31883
1610	15152	31875
1611	15163	31870
1612	15174	31863
1613	15183	31852
1614	15192	31843
1615	15201	31832
1616	15209	31820
1617	15219	31811
1618	15227	31800
1619	15236	31789
1620	15244	31778
1621	15253	31767
1622	15262	31756
1623	15271	31746
1624	15279	31734
1625	15288	31724
1626	15297	31712
1627	15305	31701
1628	15314	31691
1629	15323	31681
1630	15332	31671
1631	15342	31663
1632	15352	31654
1633	15365	31652
1634	15376	31647
1635	15385	31636
1636	15394	31625
1637	15403	31615
1638	15413	31606
1639	15422	31596
1640	15431	31587
1641	15440	31577
1642	15449	31566
1643	15459	31558
1644	15469	31550
1645	15479	31542
1646	15489	31532
1647	15497	31522
1648	15506	31512
1649	15515	31501
1650	15524	31490
1651	15533	31481
1652	15546	31479
1653	15560	31479
1654	15610	31550
1655	15629	31561
1656	15646	31565
1657	15660	31565
1658	15673	31564
1659	15686	31562
1660	15695	31552
1661	15705	31543
1662	15715	31534
1663	15724	31524
1664	15734	31515
1665	15743	31506
1666	15753	31497
1667	15765	31492
1668	15775	31485
1669	15788	31481
1670	15797	31471
1671	15806	31461
1672	15815	31450
1673	15824	31440
1674	15833	31429
1675	15842	31420
1676	15851	31410
1677	15860	31399
1678	15870	31391
